; Number of ROIs: 2
; File Dimension: 507 x 624
;
; ROI name: water
; ROI rgb value: {72, 72, 255}
; ROI npts: 4335
;
; ROI name: land
; ROI rgb value: {255, 206, 116}
; ROI npts: 3300
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1, B2, B3, B4
 6659,  7127,  766550.0000,  2628730.0000,  23.74756855,  119.61496421,   619,   784,   946,  2010
 6660,  7127,  766560.0000,  2628730.0000,  23.74756689,  119.61506223,   590,   783,   960,  1910
 6661,  7127,  766570.0000,  2628730.0000,  23.74756523,  119.61516025,   658,   810,  1032,  1824
 6662,  7127,  766580.0000,  2628730.0000,  23.74756357,  119.61525828,   634,   788,  1011,  1822
 6663,  7127,  766590.0000,  2628730.0000,  23.74756191,  119.61535630,   602,   761,   932,  1866
 6664,  7127,  766600.0000,  2628730.0000,  23.74756025,  119.61545433,   622,   791,   972,  1876
 6665,  7127,  766610.0000,  2628730.0000,  23.74755859,  119.61555235,   644,   811,   960,  1892
 6666,  7127,  766620.0000,  2628730.0000,  23.74755693,  119.61565038,   643,   797,   983,  1784
 6667,  7127,  766630.0000,  2628730.0000,  23.74755527,  119.61574840,   672,   824,  1018,  1856
 6668,  7127,  766640.0000,  2628730.0000,  23.74755361,  119.61584643,   641,   771,   996,  1906
 6669,  7127,  766650.0000,  2628730.0000,  23.74755195,  119.61594445,   556,   754,   913,  1850
 6670,  7127,  766660.0000,  2628730.0000,  23.74755029,  119.61604247,   595,   734,   894,  1868
 6671,  7127,  766670.0000,  2628730.0000,  23.74754863,  119.61614050,   625,   761,   931,  2014
 6672,  7127,  766680.0000,  2628730.0000,  23.74754697,  119.61623852,   631,   782,   935,  2122
 6673,  7127,  766690.0000,  2628730.0000,  23.74754531,  119.61633655,   639,   802,   924,  2094
 6674,  7127,  766700.0000,  2628730.0000,  23.74754365,  119.61643457,   653,   833,   921,  2142
 6675,  7127,  766710.0000,  2628730.0000,  23.74754198,  119.61653260,   654,   848,   936,  2276
 6676,  7127,  766720.0000,  2628730.0000,  23.74754032,  119.61663062,   688,   902,  1026,  2170
 6677,  7127,  766730.0000,  2628730.0000,  23.74753866,  119.61672865,   617,   882,  1090,  2180
 6603,  7128,  765990.0000,  2628720.0000,  23.74757115,  119.60947301,   505,   656,   808,  1516
 6604,  7128,  766000.0000,  2628720.0000,  23.74756950,  119.60957104,   497,   659,   845,  1626
 6605,  7128,  766010.0000,  2628720.0000,  23.74756784,  119.60966906,   628,   782,   995,  1860
 6606,  7128,  766020.0000,  2628720.0000,  23.74756618,  119.60976709,   686,   895,  1128,  2188
 6607,  7128,  766030.0000,  2628720.0000,  23.74756453,  119.60986511,   722,   957,  1128,  2348
 6608,  7128,  766040.0000,  2628720.0000,  23.74756287,  119.60996314,   719,   960,  1128,  2504
 6609,  7128,  766050.0000,  2628720.0000,  23.74756122,  119.61006116,   686,   913,  1086,  2536
 6610,  7128,  766060.0000,  2628720.0000,  23.74755956,  119.61015919,   649,   899,  1014,  2418
 6611,  7128,  766070.0000,  2628720.0000,  23.74755790,  119.61025721,   647,   866,  1019,  2428
 6612,  7128,  766080.0000,  2628720.0000,  23.74755625,  119.61035524,   631,   850,   966,  2362
 6613,  7128,  766090.0000,  2628720.0000,  23.74755459,  119.61045326,   650,   851,   971,  2320
 6614,  7128,  766100.0000,  2628720.0000,  23.74755293,  119.61055129,   651,   861,  1013,  2300
 6615,  7128,  766110.0000,  2628720.0000,  23.74755128,  119.61064931,   637,   833,  1000,  2240
 6616,  7128,  766120.0000,  2628720.0000,  23.74754962,  119.61074734,   671,   844,  1010,  2196
 6617,  7128,  766130.0000,  2628720.0000,  23.74754796,  119.61084536,   677,   885,  1036,  2208
 6618,  7128,  766140.0000,  2628720.0000,  23.74754630,  119.61094339,   616,   811,   938,  2160
 6619,  7128,  766150.0000,  2628720.0000,  23.74754465,  119.61104141,   562,   760,   847,  2086
 6620,  7128,  766160.0000,  2628720.0000,  23.74754299,  119.61113944,   534,   688,   791,  1996
 6621,  7128,  766170.0000,  2628720.0000,  23.74754133,  119.61123746,   539,   720,   805,  2180
 6622,  7128,  766180.0000,  2628720.0000,  23.74753968,  119.61133549,   711,   976,  1048,  2540
 6623,  7128,  766190.0000,  2628720.0000,  23.74753802,  119.61143351,   633,   984,  1126,  2282
 6624,  7128,  766200.0000,  2628720.0000,  23.74753636,  119.61153154,   555,   727,   874,  2128
 6625,  7128,  766210.0000,  2628720.0000,  23.74753470,  119.61162956,   601,   804,   927,  2196
 6626,  7128,  766220.0000,  2628720.0000,  23.74753305,  119.61172759,   624,   817,   974,  2270
 6627,  7128,  766230.0000,  2628720.0000,  23.74753139,  119.61182561,   689,   951,  1070,  2374
 6628,  7128,  766240.0000,  2628720.0000,  23.74752973,  119.61192364,   980,  1276,  1448,  2666
 6629,  7128,  766250.0000,  2628720.0000,  23.74752807,  119.61202166,  1084,  1260,  1430,  2644
 6630,  7128,  766260.0000,  2628720.0000,  23.74752642,  119.61211969,   817,  1016,  1136,  2332
 6631,  7128,  766270.0000,  2628720.0000,  23.74752476,  119.61221771,   644,   884,  1034,  2046
 6632,  7128,  766280.0000,  2628720.0000,  23.74752310,  119.61231574,   612,   860,  1016,  1948
 6633,  7128,  766290.0000,  2628720.0000,  23.74752144,  119.61241376,   667,   873,  1032,  1960
 6634,  7128,  766300.0000,  2628720.0000,  23.74751978,  119.61251179,   657,   862,  1050,  1994
 6635,  7128,  766310.0000,  2628720.0000,  23.74751813,  119.61260981,   675,   857,  1066,  2024
 6636,  7128,  766320.0000,  2628720.0000,  23.74751647,  119.61270784,   660,   802,  1013,  1942
 6637,  7128,  766330.0000,  2628720.0000,  23.74751481,  119.61280586,   808,  1086,  1234,  2090
 6638,  7128,  766340.0000,  2628720.0000,  23.74751315,  119.61290389,   954,  1222,  1558,  2396
 6639,  7128,  766350.0000,  2628720.0000,  23.74751149,  119.61300191,   753,   835,  1009,  2132
 6640,  7128,  766360.0000,  2628720.0000,  23.74750984,  119.61309993,   622,   814,  1012,  2128
 6641,  7128,  766370.0000,  2628720.0000,  23.74750818,  119.61319796,   703,   877,  1058,  2268
 6642,  7128,  766380.0000,  2628720.0000,  23.74750652,  119.61329598,   653,   905,  1048,  2258
 6643,  7128,  766390.0000,  2628720.0000,  23.74750486,  119.61339401,   624,   846,   947,  2184
 6644,  7128,  766400.0000,  2628720.0000,  23.74750320,  119.61349203,   666,   843,   969,  2154
 6645,  7128,  766410.0000,  2628720.0000,  23.74750154,  119.61359006,   695,   838,   996,  2172
 6646,  7128,  766420.0000,  2628720.0000,  23.74749988,  119.61368808,   686,   885,  1078,  2206
 6647,  7128,  766430.0000,  2628720.0000,  23.74749822,  119.61378611,   710,   950,  1128,  2206
 6648,  7128,  766440.0000,  2628720.0000,  23.74749657,  119.61388413,   693,   927,  1080,  2184
 6649,  7128,  766450.0000,  2628720.0000,  23.74749491,  119.61398216,   667,   888,  1068,  2198
 6650,  7128,  766460.0000,  2628720.0000,  23.74749325,  119.61408018,   688,   842,  1042,  2170
 6651,  7128,  766470.0000,  2628720.0000,  23.74749159,  119.61417821,   738,   998,  1118,  2150
 6652,  7128,  766480.0000,  2628720.0000,  23.74748993,  119.61427623,   814,  1068,  1312,  2234
 6653,  7128,  766490.0000,  2628720.0000,  23.74748827,  119.61437425,   708,   781,  1014,  1932
 6654,  7128,  766500.0000,  2628720.0000,  23.74748661,  119.61447228,   576,   768,  1036,  1952
 6655,  7128,  766510.0000,  2628720.0000,  23.74748495,  119.61457030,   780,   913,  1066,  2056
 6656,  7128,  766520.0000,  2628720.0000,  23.74748329,  119.61466833,  1110,  1332,  1534,  2450
 6657,  7128,  766530.0000,  2628720.0000,  23.74748163,  119.61476635,  1054,  1128,  1326,  2334
 6658,  7128,  766540.0000,  2628720.0000,  23.74747997,  119.61486438,   678,   857,  1086,  1970
 6659,  7128,  766550.0000,  2628720.0000,  23.74747831,  119.61496240,   637,   796,   999,  1916
 6660,  7128,  766560.0000,  2628720.0000,  23.74747665,  119.61506043,   601,   778,   977,  1948
 6661,  7128,  766570.0000,  2628720.0000,  23.74747500,  119.61515845,   640,   821,  1006,  1888
 6662,  7128,  766580.0000,  2628720.0000,  23.74747334,  119.61525648,   634,   793,   974,  1830
 6663,  7128,  766590.0000,  2628720.0000,  23.74747168,  119.61535450,   633,   764,   964,  1816
 6664,  7128,  766600.0000,  2628720.0000,  23.74747002,  119.61545252,   666,   791,  1004,  1838
 6665,  7128,  766610.0000,  2628720.0000,  23.74746836,  119.61555055,   636,   789,   941,  1898
 6666,  7128,  766620.0000,  2628720.0000,  23.74746670,  119.61564857,   639,   781,  1011,  1776
 6667,  7128,  766630.0000,  2628720.0000,  23.74746504,  119.61574660,   800,   948,  1098,  1902
 6668,  7128,  766640.0000,  2628720.0000,  23.74746338,  119.61584462,   921,  1144,  1260,  2072
 6669,  7128,  766650.0000,  2628720.0000,  23.74746172,  119.61594265,   828,  1044,  1206,  2050
 6670,  7128,  766660.0000,  2628720.0000,  23.74746006,  119.61604067,   717,   863,  1030,  1898
 6671,  7128,  766670.0000,  2628720.0000,  23.74745840,  119.61613870,   613,   788,   938,  1968
 6672,  7128,  766680.0000,  2628720.0000,  23.74745673,  119.61623672,   594,   798,   916,  2164
 6673,  7128,  766690.0000,  2628720.0000,  23.74745507,  119.61633474,   610,   807,   892,  2248
 6674,  7128,  766700.0000,  2628720.0000,  23.74745341,  119.61643277,   625,   822,   898,  2336
 6675,  7128,  766710.0000,  2628720.0000,  23.74745175,  119.61653079,   625,   847,   952,  2440
 6676,  7128,  766720.0000,  2628720.0000,  23.74745009,  119.61662882,   733,   930,  1080,  2294
 6677,  7128,  766730.0000,  2628720.0000,  23.74744843,  119.61672684,   691,   990,  1326,  2284
 6603,  7129,  765990.0000,  2628710.0000,  23.74748092,  119.60947122,   456,   621,   755,  1450
 6604,  7129,  766000.0000,  2628710.0000,  23.74747927,  119.60956924,   558,   738,   973,  1746
 6605,  7129,  766010.0000,  2628710.0000,  23.74747761,  119.60966727,   686,   850,   983,  1872
 6606,  7129,  766020.0000,  2628710.0000,  23.74747595,  119.60976529,   648,   882,  1078,  2078
 6607,  7129,  766030.0000,  2628710.0000,  23.74747430,  119.60986332,   721,   918,  1136,  2314
 6608,  7129,  766040.0000,  2628710.0000,  23.74747264,  119.60996134,   714,   957,  1124,  2454
 6609,  7129,  766050.0000,  2628710.0000,  23.74747098,  119.61005937,   691,   893,  1032,  2414
 6610,  7129,  766060.0000,  2628710.0000,  23.74746933,  119.61015739,   624,   869,  1018,  2330
 6611,  7129,  766070.0000,  2628710.0000,  23.74746767,  119.61025542,   687,   902,  1068,  2396
 6612,  7129,  766080.0000,  2628710.0000,  23.74746601,  119.61035344,   636,   846,   974,  2274
 6613,  7129,  766090.0000,  2628710.0000,  23.74746436,  119.61045146,   600,   834,   966,  2208
 6614,  7129,  766100.0000,  2628710.0000,  23.74746270,  119.61054949,   675,   880,  1009,  2212
 6615,  7129,  766110.0000,  2628710.0000,  23.74746104,  119.61064751,   667,   853,  1005,  2186
 6616,  7129,  766120.0000,  2628710.0000,  23.74745939,  119.61074554,   668,   857,  1009,  2208
 6617,  7129,  766130.0000,  2628710.0000,  23.74745773,  119.61084356,   672,   897,   994,  2200
 6618,  7129,  766140.0000,  2628710.0000,  23.74745607,  119.61094159,   602,   777,   886,  2150
 6619,  7129,  766150.0000,  2628710.0000,  23.74745442,  119.61103961,   530,   722,   809,  2080
 6620,  7129,  766160.0000,  2628710.0000,  23.74745276,  119.61113764,   535,   695,   808,  2050
 6621,  7129,  766170.0000,  2628710.0000,  23.74745110,  119.61123566,   638,   805,   863,  2478
 6622,  7129,  766180.0000,  2628710.0000,  23.74744944,  119.61133369,   738,   868,   924,  2708
 6623,  7129,  766190.0000,  2628710.0000,  23.74744779,  119.61143171,   638,   816,   962,  2278
 6624,  7129,  766200.0000,  2628710.0000,  23.74744613,  119.61152974,   575,   762,   933,  2182
 6625,  7129,  766210.0000,  2628710.0000,  23.74744447,  119.61162776,   559,   758,   918,  2114
 6626,  7129,  766220.0000,  2628710.0000,  23.74744281,  119.61172579,   567,   774,   921,  2124
 6627,  7129,  766230.0000,  2628710.0000,  23.74744116,  119.61182381,   678,   869,  1023,  2318
 6628,  7129,  766240.0000,  2628710.0000,  23.74743950,  119.61192184,   752,  1007,  1100,  2402
 6629,  7129,  766250.0000,  2628710.0000,  23.74743784,  119.61201986,   921,  1288,  1368,  2530
 6630,  7129,  766260.0000,  2628710.0000,  23.74743618,  119.61211789,  1026,  1346,  1524,  2600
 6631,  7129,  766270.0000,  2628710.0000,  23.74743453,  119.61221591,   960,  1156,  1406,  2426
 6632,  7129,  766280.0000,  2628710.0000,  23.74743287,  119.61231394,   820,   918,  1212,  2222
 6633,  7129,  766290.0000,  2628710.0000,  23.74743121,  119.61241196,   711,   822,  1052,  1998
 6634,  7129,  766300.0000,  2628710.0000,  23.74742955,  119.61250999,   657,   805,  1046,  1910
 6635,  7129,  766310.0000,  2628710.0000,  23.74742789,  119.61260801,   735,   910,  1096,  2064
 6636,  7129,  766320.0000,  2628710.0000,  23.74742624,  119.61270603,   629,   791,   984,  2056
 6637,  7129,  766330.0000,  2628710.0000,  23.74742458,  119.61280406,   791,  1178,  1308,  2190
 6638,  7129,  766340.0000,  2628710.0000,  23.74742292,  119.61290208,   943,  1156,  1452,  2378
 6639,  7129,  766350.0000,  2628710.0000,  23.74742126,  119.61300011,   645,   788,   935,  2046
 6640,  7129,  766360.0000,  2628710.0000,  23.74741960,  119.61309813,   624,   827,   985,  2180
 6641,  7129,  766370.0000,  2628710.0000,  23.74741795,  119.61319616,   734,   875,  1034,  2220
 6642,  7129,  766380.0000,  2628710.0000,  23.74741629,  119.61329418,   702,   867,  1056,  2212
 6643,  7129,  766390.0000,  2628710.0000,  23.74741463,  119.61339221,   678,   866,   984,  2226
 6644,  7129,  766400.0000,  2628710.0000,  23.74741297,  119.61349023,   686,   866,   996,  2232
 6645,  7129,  766410.0000,  2628710.0000,  23.74741131,  119.61358826,   707,   889,  1008,  2238
 6646,  7129,  766420.0000,  2628710.0000,  23.74740965,  119.61368628,   744,   896,  1036,  2210
 6647,  7129,  766430.0000,  2628710.0000,  23.74740799,  119.61378431,   727,   914,  1086,  2186
 6648,  7129,  766440.0000,  2628710.0000,  23.74740633,  119.61388233,   706,   915,  1076,  2190
 6649,  7129,  766450.0000,  2628710.0000,  23.74740468,  119.61398035,   689,   871,  1046,  2114
 6650,  7129,  766460.0000,  2628710.0000,  23.74740302,  119.61407838,   677,   783,   976,  1986
 6651,  7129,  766470.0000,  2628710.0000,  23.74740136,  119.61417640,   805,  1076,  1180,  2042
 6652,  7129,  766480.0000,  2628710.0000,  23.74739970,  119.61427443,   804,  1052,  1288,  2146
 6653,  7129,  766490.0000,  2628710.0000,  23.74739804,  119.61437245,   703,   799,  1050,  1940
 6654,  7129,  766500.0000,  2628710.0000,  23.74739638,  119.61447048,   715,   875,  1162,  2008
 6655,  7129,  766510.0000,  2628710.0000,  23.74739472,  119.61456850,   868,  1072,  1266,  2042
 6656,  7129,  766520.0000,  2628710.0000,  23.74739306,  119.61466653,  1138,  1484,  1756,  2494
 6657,  7129,  766530.0000,  2628710.0000,  23.74739140,  119.61476455,  1015,  1318,  1454,  2266
 6658,  7129,  766540.0000,  2628710.0000,  23.74738974,  119.61486257,   667,   854,  1114,  1860
 6659,  7129,  766550.0000,  2628710.0000,  23.74738808,  119.61496060,   704,   855,  1074,  1804
 6660,  7129,  766560.0000,  2628710.0000,  23.74738642,  119.61505862,   669,   838,  1036,  1914
 6661,  7129,  766570.0000,  2628710.0000,  23.74738476,  119.61515665,   625,   786,   973,  1996
 6662,  7129,  766580.0000,  2628710.0000,  23.74738310,  119.61525467,   594,   776,   915,  2006
 6663,  7129,  766590.0000,  2628710.0000,  23.74738144,  119.61535270,   595,   772,   926,  1912
 6664,  7129,  766600.0000,  2628710.0000,  23.74737978,  119.61545072,   617,   772,   935,  1880
 6665,  7129,  766610.0000,  2628710.0000,  23.74737812,  119.61554875,   635,   775,   946,  1930
 6666,  7129,  766620.0000,  2628710.0000,  23.74737646,  119.61564677,   650,   816,  1030,  1866
 6667,  7129,  766630.0000,  2628710.0000,  23.74737480,  119.61574479,   725,   929,  1112,  1992
 6668,  7129,  766640.0000,  2628710.0000,  23.74737314,  119.61584282,   979,  1168,  1340,  2222
 6669,  7129,  766650.0000,  2628710.0000,  23.74737148,  119.61594084,  1130,  1272,  1438,  2276
 6670,  7129,  766660.0000,  2628710.0000,  23.74736982,  119.61603887,   841,  1024,  1190,  2074
 6671,  7129,  766670.0000,  2628710.0000,  23.74736816,  119.61613689,   595,   782,   952,  2000
 6672,  7129,  766680.0000,  2628710.0000,  23.74736650,  119.61623492,   633,   829,   932,  2144
 6673,  7129,  766690.0000,  2628710.0000,  23.74736484,  119.61633294,   615,   861,   926,  2366
 6674,  7129,  766700.0000,  2628710.0000,  23.74736318,  119.61643097,   651,   847,   897,  2480
 6675,  7129,  766710.0000,  2628710.0000,  23.74736152,  119.61652899,   643,   847,   932,  2522
 6676,  7129,  766720.0000,  2628710.0000,  23.74735986,  119.61662701,   683,   910,  1020,  2306
 6677,  7129,  766730.0000,  2628710.0000,  23.74735820,  119.61672504,   793,  1126,  1472,  2370
 6603,  7130,  765990.0000,  2628700.0000,  23.74739069,  119.60946942,   455,   618,   750,  1508
 6604,  7130,  766000.0000,  2628700.0000,  23.74738903,  119.60956744,   569,   711,   915,  1674
 6605,  7130,  766010.0000,  2628700.0000,  23.74738738,  119.60966547,   579,   713,   846,  1674
 6606,  7130,  766020.0000,  2628700.0000,  23.74738572,  119.60976349,   574,   791,  1032,  1954
 6607,  7130,  766030.0000,  2628700.0000,  23.74738406,  119.60986152,   698,   892,  1108,  2288
 6608,  7130,  766040.0000,  2628700.0000,  23.74738241,  119.60995954,   719,   938,  1082,  2500
 6609,  7130,  766050.0000,  2628700.0000,  23.74738075,  119.61005757,   700,   894,  1022,  2428
 6610,  7130,  766060.0000,  2628700.0000,  23.74737910,  119.61015559,   655,   860,  1040,  2356
 6611,  7130,  766070.0000,  2628700.0000,  23.74737744,  119.61025362,   682,   879,  1068,  2362
 6612,  7130,  766080.0000,  2628700.0000,  23.74737578,  119.61035164,   672,   833,  1004,  2220
 6613,  7130,  766090.0000,  2628700.0000,  23.74737413,  119.61044967,   645,   818,   966,  2170
 6614,  7130,  766100.0000,  2628700.0000,  23.74737247,  119.61054769,   651,   866,   998,  2214
 6615,  7130,  766110.0000,  2628700.0000,  23.74737081,  119.61064571,   656,   867,  1011,  2202
 6616,  7130,  766120.0000,  2628700.0000,  23.74736916,  119.61074374,   658,   873,  1003,  2302
 6617,  7130,  766130.0000,  2628700.0000,  23.74736750,  119.61084176,   659,   892,   988,  2268
 6618,  7130,  766140.0000,  2628700.0000,  23.74736584,  119.61093979,   604,   843,   914,  2236
 6619,  7130,  766150.0000,  2628700.0000,  23.74736418,  119.61103781,   554,   737,   827,  2142
 6620,  7130,  766160.0000,  2628700.0000,  23.74736253,  119.61113584,   535,   752,   871,  2142
 6621,  7130,  766170.0000,  2628700.0000,  23.74736087,  119.61123386,   627,   855,   999,  2376
 6622,  7130,  766180.0000,  2628700.0000,  23.74735921,  119.61133189,   684,   896,  1020,  2446
 6623,  7130,  766190.0000,  2628700.0000,  23.74735756,  119.61142991,   654,   869,   996,  2362
 6624,  7130,  766200.0000,  2628700.0000,  23.74735590,  119.61152794,   607,   801,   946,  2310
 6625,  7130,  766210.0000,  2628700.0000,  23.74735424,  119.61162596,   503,   709,   873,  2068
 6626,  7130,  766220.0000,  2628700.0000,  23.74735258,  119.61172399,   574,   763,   885,  2026
 6627,  7130,  766230.0000,  2628700.0000,  23.74735093,  119.61182201,   663,   857,   985,  2238
 6628,  7130,  766240.0000,  2628700.0000,  23.74734927,  119.61192004,   662,   867,  1034,  2240
 6629,  7130,  766250.0000,  2628700.0000,  23.74734761,  119.61201806,   728,   897,  1080,  2280
 6630,  7130,  766260.0000,  2628700.0000,  23.74734595,  119.61211609,   927,  1084,  1230,  2332
 6631,  7130,  766270.0000,  2628700.0000,  23.74734430,  119.61221411,  1088,  1318,  1416,  2442
 6632,  7130,  766280.0000,  2628700.0000,  23.74734264,  119.61231213,  1080,  1386,  1476,  2458
 6633,  7130,  766290.0000,  2628700.0000,  23.74734098,  119.61241016,   884,  1186,  1352,  2248
 6634,  7130,  766300.0000,  2628700.0000,  23.74733932,  119.61250818,   695,   947,  1198,  2076
 6635,  7130,  766310.0000,  2628700.0000,  23.74733766,  119.61260621,   640,   891,  1074,  2162
 6636,  7130,  766320.0000,  2628700.0000,  23.74733601,  119.61270423,   650,   783,   980,  2046
 6637,  7130,  766330.0000,  2628700.0000,  23.74733435,  119.61280226,   817,  1214,  1392,  2204
 6638,  7130,  766340.0000,  2628700.0000,  23.74733269,  119.61290028,   883,  1010,  1262,  2226
 6639,  7130,  766350.0000,  2628700.0000,  23.74733103,  119.61299831,   603,   761,   886,  1964
 6640,  7130,  766360.0000,  2628700.0000,  23.74732937,  119.61309633,   664,   871,  1017,  2208
 6641,  7130,  766370.0000,  2628700.0000,  23.74732771,  119.61319436,   703,   907,  1096,  2220
 6642,  7130,  766380.0000,  2628700.0000,  23.74732606,  119.61329238,   677,   871,  1062,  2140
 6643,  7130,  766390.0000,  2628700.0000,  23.74732440,  119.61339040,   648,   854,   969,  2134
 6644,  7130,  766400.0000,  2628700.0000,  23.74732274,  119.61348843,   635,   830,   976,  2106
 6645,  7130,  766410.0000,  2628700.0000,  23.74732108,  119.61358645,   676,   858,  1028,  2214
 6646,  7130,  766420.0000,  2628700.0000,  23.74731942,  119.61368448,   709,   881,  1038,  2204
 6647,  7130,  766430.0000,  2628700.0000,  23.74731776,  119.61378250,   697,   908,  1078,  2200
 6648,  7130,  766440.0000,  2628700.0000,  23.74731610,  119.61388053,   705,   927,  1076,  2250
 6649,  7130,  766450.0000,  2628700.0000,  23.74731444,  119.61397855,   703,   882,  1046,  2114
 6650,  7130,  766460.0000,  2628700.0000,  23.74731279,  119.61407658,   662,   822,  1013,  2042
 6651,  7130,  766470.0000,  2628700.0000,  23.74731113,  119.61417460,   874,  1154,  1284,  2198
 6652,  7130,  766480.0000,  2628700.0000,  23.74730947,  119.61427263,   813,   998,  1306,  2192
 6653,  7130,  766490.0000,  2628700.0000,  23.74730781,  119.61437065,   716,   844,  1118,  2014
 6654,  7130,  766500.0000,  2628700.0000,  23.74730615,  119.61446867,   755,   976,  1236,  2066
 6655,  7130,  766510.0000,  2628700.0000,  23.74730449,  119.61456670,   740,   950,  1214,  1992
 6656,  7130,  766520.0000,  2628700.0000,  23.74730283,  119.61466472,   753,   886,  1114,  1986
 6657,  7130,  766530.0000,  2628700.0000,  23.74730117,  119.61476275,   738,   913,  1146,  1958
 6658,  7130,  766540.0000,  2628700.0000,  23.74729951,  119.61486077,   658,   871,  1116,  1862
 6659,  7130,  766550.0000,  2628700.0000,  23.74729785,  119.61495880,   697,   882,  1130,  1838
 6660,  7130,  766560.0000,  2628700.0000,  23.74729619,  119.61505682,   689,   878,  1134,  1902
 6661,  7130,  766570.0000,  2628700.0000,  23.74729453,  119.61515485,   644,   827,  1030,  1992
 6662,  7130,  766580.0000,  2628700.0000,  23.74729287,  119.61525287,   601,   773,   934,  1952
 6663,  7130,  766590.0000,  2628700.0000,  23.74729121,  119.61535089,   595,   772,   931,  1874
 6664,  7130,  766600.0000,  2628700.0000,  23.74728955,  119.61544892,   604,   743,   935,  1902
 6665,  7130,  766610.0000,  2628700.0000,  23.74728789,  119.61554694,   606,   775,   940,  1930
 6666,  7130,  766620.0000,  2628700.0000,  23.74728623,  119.61564497,   636,   797,   985,  1924
 6667,  7130,  766630.0000,  2628700.0000,  23.74728457,  119.61574299,   591,   816,  1019,  2010
 6668,  7130,  766640.0000,  2628700.0000,  23.74728291,  119.61584102,   697,   924,  1094,  2098
 6669,  7130,  766650.0000,  2628700.0000,  23.74728125,  119.61593904,   815,  1062,  1184,  2134
 6670,  7130,  766660.0000,  2628700.0000,  23.74727959,  119.61603706,   697,   944,  1078,  2022
 6671,  7130,  766670.0000,  2628700.0000,  23.74727793,  119.61613509,   594,   774,   930,  2000
 6672,  7130,  766680.0000,  2628700.0000,  23.74727627,  119.61623311,   636,   807,   910,  2076
 6673,  7130,  766690.0000,  2628700.0000,  23.74727461,  119.61633114,   619,   820,   930,  2276
 6674,  7130,  766700.0000,  2628700.0000,  23.74727295,  119.61642916,   610,   827,   895,  2350
 6675,  7130,  766710.0000,  2628700.0000,  23.74727129,  119.61652719,   632,   826,   934,  2344
 6676,  7130,  766720.0000,  2628700.0000,  23.74726963,  119.61662521,   655,   856,   998,  2054
 6677,  7130,  766730.0000,  2628700.0000,  23.74726797,  119.61672323,   875,  1244,  1588,  2312
 6603,  7131,  765990.0000,  2628690.0000,  23.74730046,  119.60946762,   468,   606,   739,  1520
 6604,  7131,  766000.0000,  2628690.0000,  23.74729880,  119.60956564,   467,   631,   779,  1560
 6605,  7131,  766010.0000,  2628690.0000,  23.74729715,  119.60966367,   511,   689,   808,  1736
 6606,  7131,  766020.0000,  2628690.0000,  23.74729549,  119.60976169,   641,   832,  1082,  2132
 6607,  7131,  766030.0000,  2628690.0000,  23.74729383,  119.60985972,   708,   912,  1078,  2396
 6608,  7131,  766040.0000,  2628690.0000,  23.74729218,  119.60995774,   705,   954,  1078,  2536
 6609,  7131,  766050.0000,  2628690.0000,  23.74729052,  119.61005577,   673,   918,  1038,  2424
 6610,  7131,  766060.0000,  2628690.0000,  23.74728886,  119.61015379,   649,   907,  1058,  2388
 6611,  7131,  766070.0000,  2628690.0000,  23.74728721,  119.61025182,   719,   882,  1054,  2362
 6612,  7131,  766080.0000,  2628690.0000,  23.74728555,  119.61034984,   722,   906,  1048,  2280
 6613,  7131,  766090.0000,  2628690.0000,  23.74728389,  119.61044787,   645,   855,  1008,  2226
 6614,  7131,  766100.0000,  2628690.0000,  23.74728224,  119.61054589,   674,   855,   990,  2228
 6615,  7131,  766110.0000,  2628690.0000,  23.74728058,  119.61064391,   667,   854,   998,  2216
 6616,  7131,  766120.0000,  2628690.0000,  23.74727892,  119.61074194,   659,   855,   977,  2266
 6617,  7131,  766130.0000,  2628690.0000,  23.74727727,  119.61083996,   647,   874,   955,  2218
 6618,  7131,  766140.0000,  2628690.0000,  23.74727561,  119.61093799,   618,   865,   960,  2210
 6619,  7131,  766150.0000,  2628690.0000,  23.74727395,  119.61103601,   630,   819,   922,  2206
 6620,  7131,  766160.0000,  2628690.0000,  23.74727230,  119.61113404,   630,   803,   934,  2180
 6621,  7131,  766170.0000,  2628690.0000,  23.74727064,  119.61123206,   632,   830,   943,  2290
 6622,  7131,  766180.0000,  2628690.0000,  23.74726898,  119.61133009,   653,   844,   969,  2402
 6623,  7131,  766190.0000,  2628690.0000,  23.74726732,  119.61142811,   617,   788,   908,  2336
 6624,  7131,  766200.0000,  2628690.0000,  23.74726567,  119.61152614,   595,   768,   886,  2294
 6625,  7131,  766210.0000,  2628690.0000,  23.74726401,  119.61162416,   539,   741,   874,  2178
 6626,  7131,  766220.0000,  2628690.0000,  23.74726235,  119.61172219,   540,   731,   869,  2050
 6627,  7131,  766230.0000,  2628690.0000,  23.74726069,  119.61182021,   558,   749,   882,  2082
 6628,  7131,  766240.0000,  2628690.0000,  23.74725904,  119.61191824,   563,   771,   926,  2136
 6629,  7131,  766250.0000,  2628690.0000,  23.74725738,  119.61201626,   672,   890,  1032,  2200
 6630,  7131,  766260.0000,  2628690.0000,  23.74725572,  119.61211428,   709,   955,  1124,  2196
 6631,  7131,  766270.0000,  2628690.0000,  23.74725406,  119.61221231,   764,  1016,  1214,  2282
